bots_seen: 0
BotDistance: 99
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 102
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 66
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 66
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 66
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 66
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 80
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 92
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 105
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 105
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 88
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 88
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 88
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 94
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 94
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 94
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 94
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 94
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 68
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 68
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 68
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 68
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 68
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 68
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 68
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 89
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 89
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 89
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 89
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 89
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 89
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 89
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 89
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 89
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 89
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 89
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 79
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 101
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 101
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 101
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 57
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 57
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 57
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 67
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 99
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 99
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 102
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 102
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 102
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 102
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 102
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 102
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 102
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 102
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 102
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 102
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 81
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 81
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 81
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 94
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 94
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 94
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 101
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 101
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 101
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 63
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 63
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 63
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 63
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 63
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 63
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 63
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 63
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 63
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 63
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 63
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 63
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 63
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 63
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 70
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 90
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 90
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 91
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 91
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 74
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 82
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 82
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 82
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 82
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 82
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 82
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 68
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 68
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 68
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 63
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 63
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 92
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 76
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 76
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 76
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 76
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 86
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 86
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 86
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 90
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 90
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 90
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 90
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 91
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 91
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 91
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 103
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 95
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 95
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 95
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 95
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 95
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 103
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 103
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 103
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 103
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 103
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 103
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 103
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 103
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 103
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 103
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 103
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 76
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 90
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 90
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 90
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 107
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 107
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 107
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 74
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 74
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 74
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 74
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 96
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 96
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 92
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 92
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 92
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 92
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 86
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 86
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 80
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 68
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 61
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 81
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 74
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 74
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 74
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 74
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 74
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 95
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 95
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 95
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 95
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 95
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 85
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 103
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 101
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 101
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 101
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 101
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 90
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 101
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 101
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 101
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 101
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 101
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 101
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 102
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 102
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 102
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 102
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 102
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 102
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 77
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 66
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 66
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 66
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 66
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 66
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 66
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 66
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 99
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 86
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 86
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 86
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 86
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 86
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 86
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 86
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 87
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 87
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 91
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 64
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 100
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 100
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 100
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 58
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 58
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 73
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 73
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 97
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 86
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 86
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 86
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 86
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 86
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 86
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 101
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 101
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 101
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 101
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 80
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 80
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 80
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 80
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 80
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 80
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 90
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 90
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 90
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 90
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 90
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 83
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 77
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 77
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 77
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 98
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 97
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 85
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 85
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 85
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 85
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 72
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 72
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 102
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 102
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 102
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 102
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 68
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 73
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 73
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 73
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 73
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 73
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 73
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 101
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 93
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 93
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 93
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 93
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 93
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 93
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 93
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 93
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 100
ID: 47
cycle: 2
bots_seen: 0
BotDistance: 90
